Time,Percent,Speed,Error,Target
59118,0.0,0.0,0.0,-68.03149580955505
59119,0.0,0.0,0.0,68.03149580955505
59138,0.0,0.0,0.0,-68.03149580955505
59139,0.0,0.0,0.0,68.03149580955505
59158,0.0,0.0,0.0,-68.03149580955505
59159,0.0,0.0,0.0,68.03149580955505
59178,0.0,0.0,0.0,-68.03149580955505
59179,0.0,0.0,0.0,68.03149580955505
59198,0.0,0.0,0.0,-68.03149580955505
59199,0.0,0.0,0.0,68.03149580955505
59218,0.0,0.0,0.0,-68.03149580955505
59220,0.0,0.0,0.0,68.03149580955505
59237,0.0,0.0,0.0,-68.03149580955505
59238,0.0,0.0,0.0,68.03149580955505
59258,0.0,0.0,0.0,-68.03149580955505
59258,0.0,0.0,0.0,68.03149580955505
59278,0.0,0.0,0.0,-68.03149580955505
59279,0.0,0.0,0.0,68.03149580955505
59298,0.0,0.0,0.0,-68.03149580955505
59302,0.0,0.0,0.0,68.03149580955505
59318,0.0,0.0,0.0,-68.03149580955505
59319,0.0,0.0,0.0,68.03149580955505
59338,0.0,0.0,0.0,-68.03149580955505
59339,0.0,0.0,0.0,68.03149580955505
59358,0.0,0.0,0.0,-68.03149580955505
59359,0.0,0.0,0.0,68.03149580955505
59378,0.0,0.0,0.0,-68.03149580955505
59379,0.0,0.0,0.0,68.03149580955505
59398,0.0,0.0,0.0,-68.03149580955505
59399,0.0,0.0,0.0,68.03149580955505
59418,0.0,0.0,0.0,-68.03149580955505
59418,0.0,0.0,0.0,68.03149580955505
59438,0.0,0.0,0.0,-68.03149580955505
59439,0.0,0.0,0.0,68.03149580955505
59458,0.0,0.0,0.0,-68.03149580955505
59459,0.0,0.0,0.0,68.03149580955505
59478,0.0,0.0,0.0,-68.03149580955505
59479,0.0,0.0,0.0,68.03149580955505
59498,0.0,0.0,0.0,-68.03149580955505
59502,0.0,0.0,0.0,68.03149580955505
59518,0.0,0.0,0.0,-68.03149580955505
59519,0.0,0.0,0.0,68.03149580955505
59538,0.0,0.0,0.0,-68.03149580955505
59539,0.0,0.0,0.0,68.03149580955505
59558,0.0,0.0,0.0,-68.03149580955505
59559,0.0,0.0,0.0,68.03149580955505
59578,0.0,0.0,0.0,-68.03149580955505
59579,0.0,0.0,0.0,68.03149580955505
59598,0.0,0.0,0.0,-68.03149580955505
59599,0.0,0.0,0.0,68.03149580955505
59618,0.0,0.0,0.0,-68.03149580955505
59619,0.0,0.0,0.0,68.03149580955505
59638,0.0,0.0,0.0,-68.03149580955505
59639,0.0,0.0,0.0,68.03149580955505
59659,0.0,0.0,0.0,-68.03149580955505
59660,0.0,0.0,0.0,68.03149580955505
59678,0.0,0.0,0.0,-68.03149580955505
59679,0.0,0.0,0.0,68.03149580955505
59698,0.0,0.0,0.0,-68.03149580955505
59701,0.0,0.0,0.0,68.03149580955505
59717,0.0,0.0,0.0,-68.03149580955505
59719,0.0,0.0,0.0,68.03149580955505
59738,0.0,0.0,0.0,-68.03149580955505
59739,0.0,0.0,0.0,68.03149580955505
59758,0.0,0.0,0.0,-68.03149580955505
59759,0.0,0.0,0.0,68.03149580955505
59778,0.0,0.0,0.0,-68.03149580955505
59779,0.0,0.0,0.0,68.03149580955505
59798,0.0,0.0,0.0,-68.03149580955505
59799,0.0,0.0,0.0,68.03149580955505
59818,0.0,0.0,0.0,-68.03149580955505
59819,0.0,0.0,0.0,68.03149580955505
59838,0.0,0.0,0.0,-68.03149580955505
59839,0.0,0.0,0.0,68.03149580955505
59858,0.0,0.0,0.0,-68.03149580955505
59859,0.0,0.0,0.0,68.03149580955505
59878,0.0,0.0,0.0,-68.03149580955505
59879,0.0,0.0,0.0,68.03149580955505
59898,0.0,0.0,0.0,-68.03149580955505
59899,0.0,0.0,0.0,68.03149580955505
59918,0.0,0.0,0.0,-68.03149580955505
59919,0.0,0.0,0.0,68.03149580955505
59938,0.0,0.0,0.0,67.5
59939,0.0,0.0,0.0,-67.5
59958,0.0,0.0,0.0,354.375
59959,0.0,0.0,0.0,-354.375
59978,0.0,0.0,0.0,691.8749999999999
59979,0.0,0.0,0.0,-691.8749999999999
59998,0.0,0.0,0.0,1383.7499999999998
59999,0.0,0.0,0.0,-1383.7499999999998
60017,13.685239491691103,0.0,111.0,1906.875
60019,-13.685239491691103,0.0,0.0,-1906.875
60037,26.881720430107524,0.0,111.0,2092.4999999999995
60039,-26.881720430107524,0.0,-973.0,-2092.4999999999995
60058,32.64907135874878,9.0,111.0,2160.0
60058,-32.64907135874878,-12.0,-973.0,-2160.0
60078,34.89736070381232,86.0,111.0,2160.0
60079,-34.89736070381232,-120.0,-973.0,-2160.0
60098,34.89736070381232,219.0,111.0,2160.0
60102,-34.89736070381232,-270.0,-973.0,-2160.0
60118,34.89736070381232,386.0,111.0,2160.0
60119,-34.89736070381232,-453.0,-973.0,-2160.0
60137,34.89736070381232,574.0,111.0,2160.0
60139,-34.89736070381232,-642.0,-973.0,-2160.0
60158,34.89736070381232,750.0,111.0,2160.0
60159,-34.89736070381232,-816.0,-973.0,-2160.0
60178,34.89736070381232,885.0,370.0,2160.0
60179,-34.89736070381232,-912.0,-973.0,-2160.0
60198,34.89736070381232,968.0,370.0,2160.0
60199,-34.89736070381232,-981.0,-277.0,-2160.0
60218,34.89736070381232,1017.0,370.0,2160.0
60219,-34.89736070381232,-1020.0,-277.0,-2160.0
60238,34.89736070381232,1048.0,370.0,2160.0
60239,-34.89736070381232,-1057.0,-277.0,-2160.0
60258,34.89736070381232,1070.0,370.0,2160.0
60259,-34.89736070381232,-1093.0,-277.0,-2160.0
60278,34.89736070381232,1082.0,370.0,2160.0
60279,-34.89736070381232,-1109.0,-277.0,-2160.0
60298,34.89736070381232,1093.0,370.0,2160.0
60304,-34.89736070381232,-1113.0,-277.0,-2160.0
60318,34.89736070381232,1103.0,370.0,2160.0
60319,-34.89736070381232,-1112.0,-277.0,-2160.0
60338,34.89736070381232,1108.0,151.0,2160.0
60339,-34.89736070381232,-1114.0,-277.0,-2160.0
60357,34.89736070381232,1114.0,151.0,2160.0
60359,-34.89736070381232,-1111.0,-149.0,-2160.0
60378,34.89736070381232,1114.0,151.0,2160.0
60379,-34.89736070381232,-1116.0,-149.0,-2160.0
60398,34.89736070381232,1109.0,151.0,2160.0
60399,-34.89736070381232,-1120.0,-149.0,-2160.0
60418,34.89736070381232,1100.0,151.0,2160.0
60419,-34.89736070381232,-1125.0,-149.0,-2160.0
60438,34.89736070381232,1095.0,151.0,2160.0
60439,-34.89736070381232,-1125.0,-149.0,-2160.0
60458,34.89736070381232,1093.0,151.0,2160.0
60459,-34.89736070381232,-1119.0,-149.0,-2160.0
60478,34.89736070381232,1095.0,151.0,2160.0
60480,-34.89736070381232,-1115.0,-149.0,-2160.0
60498,34.89736070381232,1100.0,159.0,2160.0
60503,-34.89736070381232,-1108.0,-149.0,-2160.0
60517,34.89736070381232,1105.0,159.0,2160.0
60518,-34.89736070381232,-1104.0,-156.0,-2160.0
60538,34.89736070381232,1107.0,159.0,2160.0
60539,-34.89736070381232,-1103.0,-156.0,-2160.0
60558,34.89736070381232,1108.0,159.0,2160.0
60559,-34.89736070381232,-1109.0,-156.0,-2160.0
60578,34.89736070381232,1108.0,159.0,2160.0
60579,-34.89736070381232,-1111.0,-156.0,-2160.0
60598,34.89736070381232,1104.0,159.0,2160.0
60599,-34.89736070381232,-1119.0,-156.0,-2160.0
60617,34.89736070381232,1103.0,159.0,2160.0
60618,-34.89736070381232,-1124.0,-156.0,-2160.0
60638,34.89736070381232,1106.0,159.0,2160.0
60639,-34.89736070381232,-1128.0,-156.0,-2160.0
60659,34.89736070381232,1106.0,153.0,2160.0
60660,-34.89736070381232,-1121.0,-156.0,-2160.0
60677,34.89736070381232,1108.0,153.0,2160.0
60678,-34.89736070381232,-1121.0,-142.0,-2160.0
60698,34.89736070381232,1113.0,153.0,2160.0
60701,-34.89736070381232,-1114.0,-142.0,-2160.0
60718,34.89736070381232,1113.0,153.0,2160.0
60719,-34.89736070381232,-1110.0,-142.0,-2160.0
60738,34.89736070381232,1113.0,153.0,2160.0
60739,-34.89736070381232,-1107.0,-142.0,-2160.0
60758,34.89736070381232,1110.0,153.0,2160.0
60759,-34.89736070381232,-1115.0,-142.0,-2160.0
60778,34.89736070381232,1105.0,153.0,2160.0
60779,-34.89736070381232,-1117.0,-142.0,-2160.0
60798,34.89736070381232,1097.0,153.0,2160.0
60799,-34.89736070381232,-1124.0,-142.0,-2160.0
60818,34.89736070381232,1092.0,170.0,2160.0
60819,-34.89736070381232,-1119.0,-142.0,-2160.0
60837,34.89736070381232,1091.0,170.0,2160.0
60839,-34.89736070381232,-1117.0,-142.0,-2160.0
60858,34.89736070381232,1094.0,170.0,2160.0
60859,-34.89736070381232,-1108.0,-142.0,-2160.0
60878,34.89736070381232,1097.0,170.0,2160.0
60879,-34.89736070381232,-1104.0,-142.0,-2160.0
60898,34.89736070381232,1100.0,170.0,2160.0
60903,-34.89736070381232,-1099.0,-142.0,-2160.0
60919,34.89736070381232,1102.0,170.0,2160.0
60920,-34.89736070381232,-1102.0,-142.0,-2160.0
60938,34.89736070381232,1104.0,170.0,2160.0
60939,-34.89736070381232,-1108.0,-142.0,-2160.0
60958,34.89736070381232,1102.0,170.0,2160.0
60959,-34.89736070381232,-1116.0,-142.0,-2160.0
60978,34.89736070381232,1101.0,159.0,2160.0
60979,-34.89736070381232,-1124.0,-142.0,-2160.0
60998,34.89736070381232,1102.0,159.0,2160.0
60999,-34.89736070381232,-1125.0,-134.0,-2160.0
61018,34.89736070381232,1102.0,159.0,2160.0
61019,-34.89736070381232,-1127.0,-134.0,-2160.0
61038,34.89736070381232,1104.0,159.0,2160.0
61039,-34.89736070381232,-1122.0,-134.0,-2160.0
61058,34.89736070381232,1109.0,159.0,2160.0
61059,-34.89736070381232,-1113.0,-134.0,-2160.0
61078,34.89736070381232,1111.0,159.0,2160.0
61080,-34.89736070381232,-1109.0,-134.0,-2160.0
61098,34.89736070381232,1113.0,159.0,2160.0
61103,-34.89736070381232,-1110.0,-134.0,-2160.0
61118,34.89736070381232,1111.0,159.0,2160.0
61119,-34.89736070381232,-1110.0,-134.0,-2160.0
61138,34.89736070381232,1105.0,156.0,2160.0
61139,-34.89736070381232,-1116.0,-134.0,-2160.0
61157,34.89736070381232,1096.0,156.0,2160.0
61158,-34.89736070381232,-1120.0,-142.0,-2160.0
61178,34.89736070381232,1091.0,156.0,2160.0
61179,-34.89736070381232,-1123.0,-142.0,-2160.0
61198,34.89736070381232,1084.0,156.0,2160.0
61199,-34.89736070381232,-1116.0,-142.0,-2160.0
61218,34.89736070381232,1085.0,156.0,2160.0
61219,-34.89736070381232,-1111.0,-142.0,-2160.0
61238,34.89736070381232,1088.0,156.0,2160.0
61239,-34.89736070381232,-1101.0,-142.0,-2160.0
61258,34.89736070381232,1094.0,156.0,2160.0
61259,-34.89736070381232,-1099.0,-142.0,-2160.0
61278,34.89736070381232,1096.0,156.0,2160.0
61280,-34.89736070381232,-1099.0,-142.0,-2160.0
61298,34.89736070381232,1100.0,162.0,2160.0
61302,-34.89736070381232,-1105.0,-142.0,-2160.0
61317,34.89736070381232,1099.0,162.0,2160.0
61318,-34.89736070381232,-1113.0,-147.0,-2160.0
61338,34.89736070381232,1096.0,162.0,2160.0
61338,-34.89736070381232,-1122.0,-147.0,-2160.0
61358,34.89736070381232,1095.0,162.0,2160.0
61359,-34.89736070381232,-1124.0,-147.0,-2160.0
61378,34.89736070381232,1095.0,162.0,2160.0
61379,-34.89736070381232,-1124.0,-147.0,-2160.0
61398,34.89736070381232,1096.0,162.0,2160.0
61399,-34.89736070381232,-1118.0,-147.0,-2160.0
61418,34.89736070381232,1102.0,162.0,2160.0
61419,-34.89736070381232,-1118.0,-147.0,-2160.0
61438,34.89736070381232,1108.0,162.0,2160.0
61439,-34.89736070381232,-1110.0,-147.0,-2160.0
61458,34.89736070381232,1109.0,152.0,2160.0
61459,-34.89736070381232,-1111.0,-147.0,-2160.0
61477,34.89736070381232,1108.0,152.0,2160.0
61479,-34.89736070381232,-1109.0,-150.0,-2160.0
61498,34.89736070381232,1106.0,152.0,2160.0
61500,-34.89736070381232,-1117.0,-150.0,-2160.0
61518,34.89736070381232,1098.0,152.0,2160.0
61519,-34.89736070381232,-1119.0,-150.0,-2160.0
61538,34.89736070381232,1092.0,152.0,2160.0
61539,-34.89736070381232,-1121.0,-150.0,-2160.0
61558,34.89736070381232,1087.0,152.0,2160.0
61559,-34.89736070381232,-1117.0,-150.0,-2160.0
61578,34.89736070381232,1084.0,152.0,2160.0
61580,-34.89736070381232,-1114.0,-150.0,-2160.0
61598,34.89736070381232,1088.0,152.0,1569.375
61600,-34.89736070381232,-1106.0,-150.0,-1569.375
61618,17.888563049853374,1089.0,-442.0,776.2499999999999
61619,-34.89736070381232,-1096.0,-150.0,-776.2499999999999
61639,3.9100684261974585,1088.0,-442.0,506.25
61641,-3.9100684261974585,-1095.0,952.0,-506.25
61659,0.0,1059.0,-442.0,28.125
61659,0.0,-1076.0,952.0,-28.125
61678,0.0,992.0,-442.0,28.125
61679,0.0,-1010.0,952.0,-28.125
61699,0.0,838.0,-442.0,28.125
61703,0.0,-856.0,952.0,-28.125
61718,0.0,653.0,-442.0,28.125
61719,0.0,-668.0,952.0,-28.125
61738,0.0,455.0,-442.0,28.125
61739,0.0,-458.0,952.0,-28.125
61758,0.0,270.0,-442.0,28.125
61759,0.0,-257.0,952.0,-28.125
61778,0.0,120.0,-120.0,28.125
61779,0.0,-106.0,952.0,-28.125
61798,0.0,53.0,-120.0,28.125
61799,0.0,-41.0,41.0,-28.125
61817,0.0,17.0,-120.0,28.125
61818,0.0,-13.0,41.0,-28.125
61838,0.0,2.0,-120.0,28.125
61839,0.0,-2.0,41.0,-28.125
61858,0.0,0.0,-120.0,28.125
61859,0.0,0.0,41.0,-28.125
61878,0.0,0.0,-120.0,28.125
61880,0.0,0.0,41.0,-28.125
61898,0.0,0.0,-120.0,28.125
61902,0.0,0.0,41.0,-28.125
61918,0.0,0.0,-120.0,28.125
61919,0.0,0.0,41.0,-28.125
61938,0.0,0.0,0.0,28.125
61939,0.0,0.0,41.0,-28.125
61958,0.0,0.0,0.0,28.125
61959,0.0,0.0,0.0,-28.125
61978,0.0,0.0,0.0,28.125
61978,0.0,0.0,0.0,-28.125
61998,0.0,0.0,0.0,28.125
61999,0.0,0.0,0.0,-28.125
62020,0.0,0.0,0.0,28.125
62021,0.0,0.0,0.0,-28.125
62038,0.0,0.0,0.0,28.125
62039,0.0,0.0,0.0,-28.125
62064,0.0,0.0,0.0,28.125
62066,0.0,0.0,0.0,-28.125
62079,0.0,0.0,0.0,28.125
62082,0.0,0.0,0.0,-28.125
62104,0.0,0.0,0.0,28.125
62111,0.0,0.0,0.0,-28.125
62121,0.0,0.0,0.0,28.125
62125,0.0,0.0,0.0,-28.125
62144,0.0,0.0,0.0,28.125
62149,0.0,0.0,0.0,-28.125
62164,0.0,0.0,0.0,28.125
62168,0.0,0.0,0.0,-28.125
62178,0.0,0.0,0.0,28.125
62180,0.0,0.0,0.0,-28.125
62198,0.0,0.0,0.0,28.125
62199,0.0,0.0,0.0,-28.125
62217,0.0,0.0,0.0,28.125
62218,0.0,0.0,0.0,-28.125
62238,0.0,0.0,0.0,28.125
62239,0.0,0.0,0.0,-28.125
62258,0.0,0.0,0.0,28.125
62259,0.0,0.0,0.0,-28.125
62277,0.0,0.0,0.0,28.125
62278,0.0,0.0,0.0,-28.125
62297,0.0,0.0,0.0,28.125
62299,0.0,0.0,0.0,-28.125
62317,0.0,0.0,0.0,28.125
62318,0.0,0.0,0.0,-28.125
62338,0.0,0.0,0.0,28.125
62339,0.0,0.0,0.0,-28.125
62358,0.0,0.0,0.0,28.125
62359,0.0,0.0,0.0,-28.125
62377,0.0,0.0,0.0,28.125
62378,0.0,0.0,0.0,-28.125
62397,0.0,0.0,0.0,28.125
62398,0.0,0.0,0.0,-28.125
62417,0.0,0.0,0.0,28.125
62418,0.0,0.0,0.0,-28.125
62437,0.0,0.0,0.0,28.125
62438,0.0,0.0,0.0,-28.125
62458,0.0,0.0,0.0,28.125
62459,0.0,0.0,0.0,-28.125
62478,0.0,0.0,0.0,28.125
62478,0.0,0.0,0.0,-28.125
62499,0.0,0.0,0.0,28.125
62503,0.0,0.0,0.0,-28.125
62518,0.0,0.0,0.0,28.125
62519,0.0,0.0,0.0,-28.125
62537,0.0,0.0,0.0,-85.03936976194382
62538,0.0,0.0,0.0,85.03936976194382
62557,0.0,0.0,0.0,-595.2755749225616
62558,0.0,0.0,0.0,595.2755749225616
62578,0.0,0.0,0.0,-1162.2047066688538
62579,0.0,0.0,0.0,1162.2047066688538
62598,-9.481915933528837,0.0,0.0,-2239.370083808899
62598,9.481915933528837,0.0,343.0,2239.370083808899
62617,-37.5366568914956,0.0,0.0,-3089.7638082504272
62618,37.5366568914956,0.0,343.0,3089.7638082504272
62638,-73.02052785923753,-37.0,0.0,-3401.5748977661133
62639,73.02052785923753,64.0,343.0,3401.5748977661133
62658,-88.95405669599218,-167.0,0.0,-3401.5748977661133
62659,88.95405669599218,229.0,343.0,3401.5748977661133
62678,-88.95405669599218,-433.0,0.0,-3600.0
62679,88.95405669599218,517.0,343.0,3600.0
62697,-99.90224828934507,-807.0,0.0,-3600.0
62701,99.90224828934507,908.0,343.0,3600.0
62717,-99.90224828934507,-1275.0,0.0,-3600.0
62718,99.90224828934507,1363.0,343.0,3600.0
62738,-99.90224828934507,-1789.0,-1739.0,-3600.0
62739,99.90224828934507,1832.0,343.0,3600.0
62757,-99.90224828934507,-2245.0,-1739.0,-3600.0
62758,99.90224828934507,2272.0,1269.0,3600.0
62778,-99.90224828934507,-2669.0,-1739.0,-3600.0
62778,99.90224828934507,2633.0,1269.0,3600.0
62798,-99.90224828934507,-2953.0,-1739.0,-3600.0
62799,99.90224828934507,2965.0,1269.0,3600.0
62818,-99.90224828934507,-3149.0,-1739.0,-3600.0
62819,99.90224828934507,3275.0,1269.0,3600.0
62838,-99.90224828934507,-3245.0,-1739.0,-3600.0
62840,99.90224828934507,3387.0,1269.0,3600.0
62858,-99.90224828934507,-3308.0,-1739.0,-3600.0
62858,99.90224828934507,3461.0,1269.0,3600.0
62877,-99.90224828934507,-3271.0,-1739.0,-3600.0
62879,99.90224828934507,3510.0,1269.0,3600.0
62898,-99.90224828934507,-3235.0,-1739.0,-3600.0
62900,99.90224828934507,3475.0,1269.0,3600.0
62918,-99.90224828934507,-3281.0,-359.0,-3600.0
62919,99.90224828934507,3408.0,196.0,3600.0
62937,-99.90224828934507,-3314.0,-359.0,-3600.0
62938,99.90224828934507,3469.0,196.0,3600.0
62958,-99.90224828934507,-3335.0,-359.0,-3600.0
62959,99.90224828934507,3486.0,196.0,3600.0
62978,-99.90224828934507,-3366.0,-359.0,-3600.0
62980,99.90224828934507,3498.0,196.0,3600.0
62998,-99.90224828934507,-3368.0,-359.0,-3600.0
62999,99.90224828934507,3522.0,196.0,3600.0
63018,-99.90224828934507,-3374.0,-359.0,-3373.2282400131226
63019,99.90224828934507,3534.0,196.0,3373.2282400131226
63038,-87.48778103616813,-3395.0,-359.0,-2919.684934616089
63038,87.48778103616813,3533.0,196.0,2919.684934616089
63058,-65.00488758553274,-3375.0,1022.0,-2040.9449815750122
63059,65.00488758553274,3535.0,196.0,2040.9449815750122
63077,-31.085043988269796,-3324.0,1022.0,-1077.1653771400452
63078,31.085043988269796,3481.0,-2352.0,1077.1653771400452
63098,-8.01564027370479,-3128.0,1022.0,-623.6220717430115
63102,8.01564027370479,3327.0,-2352.0,623.6220717430115
63118,0.0,-2724.0,1022.0,-56.69291317462921
63119,8.01564027370479,2961.0,-2352.0,56.69291317462921
63138,0.0,-2192.0,1022.0,28.125
63139,0.0,2446.0,-2352.0,-28.125
63158,0.0,-1612.0,1022.0,28.125
63159,0.0,1843.0,-2352.0,-28.125
63178,0.0,-1031.0,1022.0,28.125
63179,0.0,1234.0,-2352.0,-28.125
63198,0.0,-565.0,1022.0,28.125
63198,0.0,693.0,-2352.0,-28.125
63218,0.0,-290.0,290.0,16.875
63218,0.0,353.0,-2352.0,-16.875
63237,0.0,-134.0,290.0,16.875
63238,0.0,157.0,-157.0,-16.875
63257,0.0,-56.0,290.0,16.875
63258,0.0,61.0,-157.0,-16.875
63277,0.0,-17.0,290.0,16.875
63278,0.0,17.0,-157.0,-16.875
63298,0.0,-1.0,290.0,16.875
63301,0.0,1.0,-157.0,-16.875
63317,0.0,0.0,290.0,16.875
63318,0.0,0.0,-157.0,-16.875
63337,0.0,0.0,290.0,16.875
63339,0.0,0.0,-157.0,-16.875
63357,0.0,0.0,290.0,16.875
63358,0.0,0.0,-157.0,-16.875
63378,0.0,0.0,0.0,16.875
63378,0.0,0.0,-157.0,-16.875
63398,0.0,0.0,0.0,16.875
63399,0.0,0.0,0.0,-16.875
63418,0.0,0.0,0.0,16.875
63418,0.0,0.0,0.0,-16.875
63438,0.0,0.0,0.0,16.875
63439,0.0,0.0,0.0,-16.875
63458,0.0,0.0,0.0,16.875
63459,0.0,0.0,0.0,-16.875
63477,0.0,0.0,0.0,16.875
63479,0.0,0.0,0.0,-16.875
63498,0.0,0.0,0.0,16.875
63502,0.0,0.0,0.0,-16.875
63518,0.0,0.0,0.0,16.875
63518,0.0,0.0,0.0,-16.875
63538,0.0,0.0,0.0,16.875
63538,0.0,0.0,0.0,-16.875
63557,0.0,0.0,0.0,16.875
63558,0.0,0.0,0.0,-16.875
63578,0.0,0.0,0.0,16.875
63578,0.0,0.0,0.0,-16.875
63598,0.0,0.0,0.0,16.875
63599,0.0,0.0,0.0,-16.875
63619,0.0,0.0,0.0,16.875
63619,0.0,0.0,0.0,-16.875
63638,0.0,0.0,0.0,16.875
63638,0.0,0.0,0.0,-16.875
63658,0.0,0.0,0.0,16.875
63659,0.0,0.0,0.0,-16.875
63678,0.0,0.0,0.0,16.875
63679,0.0,0.0,0.0,-16.875
63698,0.0,0.0,0.0,16.875
63701,0.0,0.0,0.0,-16.875
63717,0.0,0.0,0.0,16.875
63718,0.0,0.0,0.0,-16.875
63737,0.0,0.0,0.0,16.875
63738,0.0,0.0,0.0,-16.875
63758,0.0,0.0,0.0,16.875
63759,0.0,0.0,0.0,-16.875
63778,0.0,0.0,0.0,16.875
63779,0.0,0.0,0.0,-16.875
63798,0.0,0.0,0.0,16.875
63799,0.0,0.0,0.0,-16.875
63818,0.0,0.0,0.0,16.875
63818,0.0,0.0,0.0,-16.875
63838,0.0,0.0,0.0,16.875
63839,0.0,0.0,0.0,-16.875
63858,0.0,0.0,0.0,16.875
63859,0.0,0.0,0.0,-16.875
63877,0.0,0.0,0.0,16.875
63878,0.0,0.0,0.0,-16.875
63898,0.0,0.0,0.0,16.875
63899,0.0,0.0,0.0,-16.875
63918,0.0,0.0,0.0,16.875
63919,0.0,0.0,0.0,-16.875
63937,0.0,0.0,0.0,-238.1102353334427
63938,0.0,0.0,0.0,238.1102353334427
63958,0.0,0.0,0.0,-646.299226284027
63959,0.0,0.0,0.0,646.299226284027
63977,0.0,0.0,0.0,-1207.558994293213
63978,0.0,0.0,0.0,1207.558994293213
63998,-10.263929618768328,0.0,0.0,-1734.8030948638914
63999,10.263929618768328,0.0,0.0,1734.8030948638914
64017,-22.09188660801564,-3.0,-796.0,-1972.9133462905884
64019,22.09188660801564,0.0,0.0,1972.9133462905884
64037,-28.934506353861195,-25.0,-796.0,-2142.9921340942383
64038,28.934506353861195,6.0,1035.0,2142.9921340942383
64057,-34.31085043988269,-120.0,-796.0,-2160.0
64058,34.31085043988269,110.0,1035.0,2160.0
64078,-34.89736070381232,-269.0,-796.0,-2160.0
64080,34.89736070381232,252.0,1035.0,2160.0
64098,-34.89736070381232,-447.0,-796.0,-2160.0
64101,34.89736070381232,430.0,1035.0,2160.0
64118,-34.89736070381232,-611.0,-796.0,-2160.0
64119,34.89736070381232,628.0,1035.0,2160.0
64137,-34.89736070381232,-791.0,-796.0,-2160.0
64138,34.89736070381232,813.0,1035.0,2160.0
64158,-34.89736070381232,-905.0,-796.0,-2160.0
64158,34.89736070381232,933.0,1035.0,2160.0
64178,-34.89736070381232,-978.0,-280.0,-2160.0
64179,34.89736070381232,1015.0,1035.0,2160.0
64197,-34.89736070381232,-1016.0,-280.0,-2160.0
64198,34.89736070381232,1068.0,191.0,2160.0
64218,-34.89736070381232,-1056.0,-280.0,-2160.0
64219,34.89736070381232,1100.0,191.0,2160.0
64237,-34.89736070381232,-1072.0,-280.0,-2160.0
64239,34.89736070381232,1128.0,191.0,2160.0
64258,-34.89736070381232,-1080.0,-280.0,-2160.0
64259,34.89736070381232,1141.0,191.0,2160.0
64278,-34.89736070381232,-1086.0,-280.0,-2160.0
64280,34.89736070381232,1147.0,191.0,2160.0
64298,-34.89736070381232,-1088.0,-280.0,-2160.0
64299,34.89736070381232,1144.0,191.0,2160.0
64318,-34.89736070381232,-1092.0,-280.0,-2160.0
64319,34.89736070381232,1142.0,191.0,2160.0
64338,-34.89736070381232,-1096.0,-164.0,-2160.0
64339,34.89736070381232,1142.0,191.0,2160.0
64357,-34.89736070381232,-1102.0,-164.0,-2160.0
64358,34.89736070381232,1145.0,116.0,2160.0
64379,-34.89736070381232,-1102.0,-164.0,-2160.0
64379,34.89736070381232,1149.0,116.0,2160.0
64398,-34.89736070381232,-1104.0,-164.0,-2160.0
64399,34.89736070381232,1158.0,116.0,2160.0
64418,-34.89736070381232,-1101.0,-164.0,-2160.0
64419,34.89736070381232,1164.0,116.0,2160.0
64437,-34.89736070381232,-1096.0,-164.0,-2160.0
64439,34.89736070381232,1165.0,116.0,2160.0
64457,-34.89736070381232,-1090.0,-164.0,-2160.0
64458,34.89736070381232,1160.0,116.0,2160.0
64477,-34.89736070381232,-1087.0,-164.0,-2160.0
64478,34.89736070381232,1155.0,116.0,2160.0
64498,-34.89736070381232,-1091.0,-169.0,-2160.0
64503,34.89736070381232,1152.0,116.0,2160.0
64517,-34.89736070381232,-1096.0,-169.0,-2160.0
64518,34.89736070381232,1150.0,111.0,2160.0
64538,-34.89736070381232,-1103.0,-169.0,-2160.0
64538,34.89736070381232,1153.0,111.0,2160.0
64558,-34.89736070381232,-1108.0,-169.0,-2160.0
64559,34.89736070381232,1158.0,111.0,2160.0
64577,-34.89736070381232,-1113.0,-169.0,-2160.0
64578,34.89736070381232,1163.0,111.0,2160.0
64598,-34.89736070381232,-1111.0,-169.0,-2160.0
64599,34.89736070381232,1161.0,111.0,2160.0
64618,-34.89736070381232,-1108.0,-169.0,-2160.0
64619,34.89736070381232,1160.0,111.0,2160.0
64637,-34.89736070381232,-1103.0,-169.0,-2160.0
64638,34.89736070381232,1155.0,111.0,2160.0
64657,-34.89736070381232,-1100.0,-160.0,-2160.0
64658,34.89736070381232,1149.0,111.0,2160.0
64677,-34.89736070381232,-1097.0,-160.0,-2160.0
64678,34.89736070381232,1143.0,118.0,2160.0
64698,-34.89736070381232,-1096.0,-160.0,-2160.0
64700,34.89736070381232,1142.0,118.0,2160.0
64718,-34.89736070381232,-1097.0,-160.0,-2160.0
64720,34.89736070381232,1145.0,118.0,2160.0
64738,-34.89736070381232,-1099.0,-160.0,-2160.0
64739,34.89736070381232,1150.0,118.0,2160.0
64758,-34.89736070381232,-1100.0,-160.0,-2160.0
64759,34.89736070381232,1156.0,118.0,2160.0
64778,-34.89736070381232,-1099.0,-160.0,-2160.0
64779,34.89736070381232,1160.0,118.0,2160.0
64798,-34.89736070381232,-1095.0,-160.0,-2160.0
64799,34.89736070381232,1162.0,118.0,2160.0
64817,-34.89736070381232,-1090.0,-170.0,-2160.0
64818,34.89736070381232,1159.0,118.0,2160.0
64837,-34.89736070381232,-1086.0,-170.0,-1615.7480335235596
